,match_id,serving_player,Points_Away_player_0,Points_Away_player_1,Games_Away_player_0,Games_Away_player_1,Sets_Away_player_0,Sets_Away_player_1,match_winning_player
3457,27,0,1,4,1,5,2,1,1
3458,27,0,1,3,1,5,2,1,1
3459,27,0,1,2,1,5,2,1,1
3460,27,0,2,2,1,5,2,1,1
3461,27,0,1,2,1,5,2,1,1
3462,27,0,2,2,1,5,2,1,1
3463,27,0,1,2,1,5,2,1,1
3464,27,0,2,2,1,5,2,1,1
3465,27,0,1,2,1,5,2,1,1
3466,27,0,2,2,1,5,2,1,1
3467,27,0,2,1,1,5,2,1,1
3468,27,0,2,2,1,5,2,1,1
3469,27,0,2,1,1,5,2,1,1
3470,27,1,4,4,1,4,2,1,1
3471,27,1,3,4,1,4,2,1,1
3472,27,1,2,4,1,4,2,1,1
3473,27,1,2,3,1,4,2,1,1
3474,27,1,1,3,1,4,2,1,1
3475,27,0,4,4,6,6,1,1,1
3476,27,0,4,3,6,6,1,1,1
3477,27,0,3,3,6,6,1,1,1
3478,27,0,3,2,6,6,1,1,1
3479,27,0,2,2,6,6,1,1,1
3480,27,0,2,1,6,6,1,1,1
3481,27,1,4,4,6,5,1,1,1
3482,27,1,4,3,6,5,1,1,1
3483,27,1,3,3,6,5,1,1,1
3484,27,1,3,2,6,5,1,1,1
3485,27,1,3,1,6,5,1,1,1
3486,27,0,4,4,6,4,1,1,1
3487,27,0,4,3,6,4,1,1,1
3488,27,0,4,2,6,4,1,1,1
3489,27,0,3,2,6,4,1,1,1
3490,27,0,2,2,6,4,1,1,1
3491,27,0,1,2,6,4,1,1,1
3492,27,1,4,4,5,4,1,1,1
3493,27,1,4,3,5,4,1,1,1
3494,27,1,4,2,5,4,1,1,1
3495,27,1,3,2,5,4,1,1,1
3496,27,1,3,1,5,4,1,1,1
3497,27,0,4,4,5,3,1,1,1
3498,27,0,4,3,5,3,1,1,1
3499,27,0,4,2,5,3,1,1,1
3500,27,0,4,1,5,3,1,1,1
3501,27,1,4,4,5,2,1,1,1
3502,27,1,3,4,5,2,1,1,1
3503,27,1,3,3,5,2,1,1,1
3504,27,1,3,2,5,2,1,1,1
3505,27,1,3,1,5,2,1,1,1
3506,27,0,4,4,6,1,1,1,1
3507,27,0,4,3,6,1,1,1,1
3508,27,0,3,3,6,1,1,1,1
3509,27,0,2,3,6,1,1,1,1
3510,27,0,1,3,6,1,1,1,1
3511,27,1,4,4,5,1,1,1,1
3512,27,1,4,3,5,1,1,1,1
3513,27,1,4,2,5,1,1,1,1
3514,27,1,4,1,5,1,1,1,1
3515,27,1,3,1,5,1,1,1,1
3516,28,0,4,4,6,6,2,2,1
3517,28,0,3,4,6,6,2,2,1
3518,28,0,2,4,6,6,2,2,1
3519,28,0,2,3,6,6,2,2,1
3520,28,0,1,3,6,6,2,2,1
3521,28,0,1,2,6,6,2,2,1
3522,28,0,2,2,6,6,2,2,1
3523,28,0,1,2,6,6,2,2,1
3524,28,1,4,4,5,6,2,2,1
3525,28,1,3,4,5,6,2,2,1
3526,28,1,3,3,5,6,2,2,1
3527,28,1,2,3,5,6,2,2,1
3528,28,1,2,2,5,6,2,2,1
3529,28,1,2,1,5,6,2,2,1
3530,28,1,2,2,5,6,2,2,1
3531,28,1,1,2,5,6,2,2,1
3532,28,1,2,2,5,6,2,2,1
3533,28,1,2,1,5,6,2,2,1
3534,28,0,4,4,5,5,2,2,1
3535,28,0,3,4,5,5,2,2,1
3536,28,0,3,3,5,5,2,2,1
3537,28,0,3,2,5,5,2,2,1
3538,28,0,2,2,5,5,2,2,1
3539,28,0,2,1,5,5,2,2,1
3540,28,0,2,2,5,5,2,2,1
3541,28,0,1,2,5,5,2,2,1
3542,28,0,2,2,5,5,2,2,1
3543,28,0,1,2,5,5,2,2,1
3544,28,0,2,2,5,5,2,2,1
3545,28,0,2,1,5,5,2,2,1
3546,28,1,4,4,5,4,2,2,1
3547,28,1,4,3,5,4,2,2,1
3548,28,1,4,2,5,4,2,2,1
3549,28,1,3,2,5,4,2,2,1
3550,28,1,2,2,5,4,2,2,1
3551,28,1,1,2,5,4,2,2,1
3552,28,0,4,4,4,4,2,2,1
3553,28,0,3,4,4,4,2,2,1
3554,28,0,3,3,4,4,2,2,1
3555,28,0,3,2,4,4,2,2,1
3556,28,0,3,1,4,4,2,2,1
3557,28,0,2,1,4,4,2,2,1
3558,28,0,2,2,4,4,2,2,1
3559,28,0,2,1,4,4,2,2,1
3560,28,0,2,2,4,4,2,2,1
3561,28,0,1,2,4,4,2,2,1
3562,28,0,2,2,4,4,2,2,1
3563,28,0,2,1,4,4,2,2,1
3564,28,1,4,4,4,3,2,2,1
3565,28,1,4,3,4,3,2,2,1
3566,28,1,3,3,4,3,2,2,1
3567,28,1,2,3,4,3,2,2,1
3568,28,1,2,2,4,3,2,2,1
3569,28,1,2,1,4,3,2,2,1
3570,28,0,4,4,4,2,2,2,1
3571,28,0,4,3,4,2,2,2,1
3572,28,0,4,2,4,2,2,2,1
3573,28,0,4,1,4,2,2,2,1
3574,28,1,4,4,5,1,2,2,1
3575,28,1,4,3,5,1,2,2,1
3576,28,1,3,3,5,1,2,2,1
3577,28,1,2,3,5,1,2,2,1
3578,28,1,2,2,5,1,2,2,1
3579,28,1,1,2,5,1,2,2,1
3580,28,1,2,2,5,1,2,2,1
3581,28,1,1,2,5,1,2,2,1
3582,28,1,2,2,5,1,2,2,1
3583,28,1,2,1,5,1,2,2,1
3584,28,1,2,2,5,1,2,2,1
3585,28,1,1,2,5,1,2,2,1
3586,28,1,2,2,5,1,2,2,1
3587,28,1,2,1,5,1,2,2,1
3588,28,0,4,4,6,6,2,1,1
3589,28,0,3,4,6,6,2,1,1
3590,28,0,2,4,6,6,2,1,1
3591,28,0,1,4,6,6,2,1,1
3592,28,0,1,3,6,6,2,1,1
3593,28,0,1,2,6,6,2,1,1
3594,28,1,4,4,5,6,2,1,1
3595,28,1,3,4,5,6,2,1,1
3596,28,1,3,3,5,6,2,1,1
3597,28,1,3,2,5,6,2,1,1
3598,28,1,3,1,5,6,2,1,1
3599,28,0,4,4,5,5,2,1,1
3600,28,0,3,4,5,5,2,1,1
3601,28,0,2,4,5,5,2,1,1
3602,28,0,1,4,5,5,2,1,1
3603,28,0,1,3,5,5,2,1,1
3604,28,1,4,4,4,5,2,1,1
3605,28,1,4,3,4,5,2,1,1
3606,28,1,3,3,4,5,2,1,1
3607,28,1,3,2,4,5,2,1,1
3608,28,1,3,1,4,5,2,1,1
3609,28,0,4,4,4,4,2,1,1
3610,28,0,3,4,4,4,2,1,1
3611,28,0,3,3,4,4,2,1,1
3612,28,0,3,2,4,4,2,1,1
3613,28,0,2,2,4,4,2,1,1
3614,28,0,1,2,4,4,2,1,1
3615,28,1,4,4,3,4,2,1,1
3616,28,1,3,4,3,4,2,1,1
3617,28,1,3,3,3,4,2,1,1
3618,28,1,3,2,3,4,2,1,1
3619,28,1,3,1,3,4,2,1,1
3620,28,1,2,1,3,4,2,1,1
3621,28,0,4,4,3,3,2,1,1
3622,28,0,4,3,3,3,2,1,1
3623,28,0,3,3,3,3,2,1,1
3624,28,0,2,3,3,3,2,1,1
3625,28,0,2,2,3,3,2,1,1
3626,28,0,1,2,3,3,2,1,1
3627,28,1,4,4,2,3,2,1,1
3628,28,1,4,3,2,3,2,1,1
3629,28,1,4,2,2,3,2,1,1
3630,28,1,4,1,2,3,2,1,1
3631,28,1,3,1,2,3,2,1,1
3632,28,0,4,4,2,2,2,1,1
3633,28,0,4,3,2,2,2,1,1
3634,28,0,4,2,2,2,2,1,1
3635,28,0,3,2,2,2,2,1,1
3636,28,0,2,2,2,2,2,1,1
3637,28,0,2,1,2,2,2,1,1
3638,28,1,4,4,3,1,2,1,1
3639,28,1,3,4,3,1,2,1,1
3640,28,1,3,3,3,1,2,1,1
3641,28,1,3,2,3,1,2,1,1
3642,28,1,3,1,3,1,2,1,1
3643,29,0,4,4,6,6,2,2,1
3644,29,0,4,3,6,6,2,2,1
3645,29,0,4,2,6,6,2,2,1
3646,29,0,3,2,6,6,2,2,1
3647,29,0,3,1,6,6,2,2,1
3648,29,1,4,4,6,5,2,2,1
3649,29,1,3,4,6,5,2,2,1
3650,29,1,3,3,6,5,2,2,1
3651,29,1,2,3,6,5,2,2,1
3652,29,1,1,3,6,5,2,2,1
3653,29,0,4,4,5,5,2,2,1
3654,29,0,3,4,5,5,2,2,1
3655,29,0,3,3,5,5,2,2,1
3656,29,0,3,2,5,5,2,2,1
3657,29,0,3,1,5,5,2,2,1
3658,29,1,4,4,5,4,2,2,1
3659,29,1,4,3,5,4,2,2,1
3660,29,1,3,3,5,4,2,2,1
3661,29,1,3,2,5,4,2,2,1
3662,29,1,3,1,5,4,2,2,1
3663,29,1,2,1,5,4,2,2,1
3664,29,0,4,4,5,3,2,2,1
3665,29,0,4,3,5,3,2,2,1
3666,29,0,3,3,5,3,2,2,1
3667,29,0,2,3,5,3,2,2,1
3668,29,0,1,3,5,3,2,2,1
3669,29,0,1,2,5,3,2,2,1
3670,29,0,2,2,5,3,2,2,1
3671,29,0,1,2,5,3,2,2,1
3672,29,1,4,4,4,3,2,2,1
3673,29,1,4,3,4,3,2,2,1
3674,29,1,3,3,4,3,2,2,1
3675,29,1,3,2,4,3,2,2,1
3676,29,1,2,2,4,3,2,2,1
3677,29,1,1,2,4,3,2,2,1
3678,29,1,2,2,4,3,2,2,1
3679,29,1,2,1,4,3,2,2,1
3680,29,1,2,2,4,3,2,2,1
3681,29,1,1,2,4,3,2,2,1
3682,29,0,4,4,3,3,2,2,1
3683,29,0,3,4,3,3,2,2,1
3684,29,0,2,4,3,3,2,2,1
3685,29,0,2,3,3,3,2,2,1
3686,29,0,2,2,3,3,2,2,1
3687,29,0,2,1,3,3,2,2,1
3688,29,1,4,4,3,2,2,2,1
3689,29,1,3,4,3,2,2,2,1
3690,29,1,2,4,3,2,2,2,1
3691,29,1,2,3,3,2,2,2,1
3692,29,1,2,2,3,2,2,2,1
3693,29,1,2,1,3,2,2,2,1
3694,29,0,4,4,4,1,2,2,1
3695,29,0,4,3,4,1,2,2,1
3696,29,0,3,3,4,1,2,2,1
3697,29,0,3,2,4,1,2,2,1
3698,29,0,2,2,4,1,2,2,1
3699,29,0,2,1,4,1,2,2,1
3700,29,1,4,4,6,6,2,1,1
3701,29,1,4,3,6,6,2,1,1
3702,29,1,4,2,6,6,2,1,1
3703,29,1,3,2,6,6,2,1,1
3704,29,1,3,1,6,6,2,1,1
3705,29,1,2,1,6,6,2,1,1
3706,29,1,2,2,6,6,2,1,1
3707,29,1,1,2,6,6,2,1,1
3708,29,1,2,2,6,6,2,1,1
3709,29,1,1,2,6,6,2,1,1
3710,29,0,4,4,5,6,2,1,1
3711,29,0,3,4,5,6,2,1,1
3712,29,0,3,3,5,6,2,1,1
3713,29,0,2,3,5,6,2,1,1
3714,29,0,2,2,5,6,2,1,1
3715,29,0,1,2,5,6,2,1,1
3716,29,0,2,2,5,6,2,1,1
3717,29,0,1,2,5,6,2,1,1
3718,29,1,4,4,4,6,2,1,1
3719,29,1,4,3,4,6,2,1,1
3720,29,1,3,3,4,6,2,1,1
3721,29,1,3,2,4,6,2,1,1
3722,29,1,3,1,4,6,2,1,1
3723,29,1,2,1,4,6,2,1,1
3724,29,1,2,2,4,6,2,1,1
3725,29,1,2,1,4,6,2,1,1
3726,29,1,2,2,4,6,2,1,1
3727,29,1,2,1,4,6,2,1,1
3728,29,1,2,2,4,6,2,1,1
3729,29,1,1,2,4,6,2,1,1
3730,29,0,4,4,3,6,2,1,1
3731,29,0,3,4,3,6,2,1,1
3732,29,0,2,4,3,6,2,1,1
3733,29,0,1,4,3,6,2,1,1
3734,29,0,1,3,3,6,2,1,1
3735,29,1,4,4,2,6,2,1,1
3736,29,1,3,4,2,6,2,1,1
3737,29,1,2,4,2,6,2,1,1
3738,29,1,1,4,2,6,2,1,1
3739,29,0,4,4,1,7,2,1,1
3740,29,0,3,4,1,7,2,1,1
3741,29,0,3,3,1,7,2,1,1
3742,29,0,3,2,1,7,2,1,1
3743,29,0,2,2,1,7,2,1,1
3744,29,0,1,2,1,7,2,1,1
3745,29,1,4,4,6,6,1,1,1
3746,29,1,4,3,6,6,1,1,1
3747,29,1,4,2,6,6,1,1,1
3748,29,1,3,2,6,6,1,1,1
3749,29,1,3,1,6,6,1,1,1
3750,29,1,2,1,6,6,1,1,1
3751,29,0,4,4,6,5,1,1,1
3752,29,0,4,3,6,5,1,1,1
3753,29,0,3,3,6,5,1,1,1
3754,29,0,3,2,6,5,1,1,1
3755,29,0,3,1,6,5,1,1,1
3756,29,0,2,1,6,5,1,1,1
3757,29,1,4,4,6,4,1,1,1
3758,29,1,4,3,6,4,1,1,1
3759,29,1,3,3,6,4,1,1,1
3760,29,1,2,3,6,4,1,1,1
3761,29,1,2,2,6,4,1,1,1
3762,29,1,2,1,6,4,1,1,1
3763,29,1,2,2,6,4,1,1,1
3764,29,1,2,1,6,4,1,1,1
3765,29,1,2,2,6,4,1,1,1
3766,29,1,2,1,6,4,1,1,1
3767,29,0,4,4,6,3,1,1,1
3768,29,0,4,3,6,3,1,1,1
3769,29,0,4,2,6,3,1,1,1
3770,29,0,4,1,6,3,1,1,1
3771,29,1,4,4,6,2,1,1,1
3772,29,1,3,4,6,2,1,1,1
3773,29,1,3,3,6,2,1,1,1
3774,29,1,2,3,6,2,1,1,1
3775,29,1,1,3,6,2,1,1,1
3776,29,0,4,4,5,2,1,1,1
3777,29,0,4,3,5,2,1,1,1
3778,29,0,4,2,5,2,1,1,1
3779,29,0,3,2,5,2,1,1,1
3780,29,0,2,2,5,2,1,1,1
3781,29,0,2,1,5,2,1,1,1
3782,29,1,4,4,6,1,1,1,1
3783,29,1,3,4,6,1,1,1,1
3784,29,1,3,3,6,1,1,1,1
3785,29,1,3,2,6,1,1,1,1
3786,29,1,3,1,6,1,1,1,1
3787,30,0,4,4,6,6,2,2,0
3788,30,0,3,4,6,6,2,2,0
3789,30,0,3,3,6,6,2,2,0
3790,30,0,2,3,6,6,2,2,0
3791,30,0,2,2,6,6,2,2,0
3792,30,0,1,2,6,6,2,2,0
3793,30,1,4,4,5,6,2,2,0
3794,30,1,4,3,5,6,2,2,0
3795,30,1,3,3,5,6,2,2,0
3796,30,1,3,2,5,6,2,2,0
3797,30,1,3,1,5,6,2,2,0
3798,30,1,2,1,5,6,2,2,0
3799,30,1,2,2,5,6,2,2,0
3800,30,1,2,1,5,6,2,2,0
3801,30,0,4,4,5,5,2,2,0
3802,30,0,4,3,5,5,2,2,0
3803,30,0,3,3,5,5,2,2,0
3804,30,0,3,2,5,5,2,2,0
3805,30,0,2,2,5,5,2,2,0
3806,30,0,2,1,5,5,2,2,0
3807,30,0,2,2,5,5,2,2,0
3808,30,0,2,1,5,5,2,2,0
3809,30,1,4,4,5,4,2,2,0
3810,30,1,4,3,5,4,2,2,0
3811,30,1,4,2,5,4,2,2,0
3812,30,1,3,2,5,4,2,2,0
3813,30,1,2,2,5,4,2,2,0
3814,30,1,1,2,5,4,2,2,0
3815,30,1,2,2,5,4,2,2,0
3816,30,1,2,1,5,4,2,2,0
3817,30,1,2,2,5,4,2,2,0
3818,30,1,2,1,5,4,2,2,0
3819,30,0,4,4,5,3,2,2,0
3820,30,0,3,4,5,3,2,2,0
3821,30,0,3,3,5,3,2,2,0
3822,30,0,2,3,5,3,2,2,0
3823,30,0,1,3,5,3,2,2,0
3824,30,0,1,2,5,3,2,2,0
3825,30,0,2,2,5,3,2,2,0
3826,30,0,1,2,5,3,2,2,0
3827,30,0,2,2,5,3,2,2,0
3828,30,0,1,2,5,3,2,2,0
3829,30,0,2,2,5,3,2,2,0
3830,30,0,1,2,5,3,2,2,0
3831,30,1,4,4,4,3,2,2,0
3832,30,1,4,3,4,3,2,2,0
3833,30,1,3,3,4,3,2,2,0
3834,30,1,3,2,4,3,2,2,0
3835,30,1,3,1,4,3,2,2,0
3836,30,0,4,4,4,2,2,2,0
3837,30,0,3,4,4,2,2,2,0
3838,30,0,2,4,4,2,2,2,0
3839,30,0,2,3,4,2,2,2,0
3840,30,0,1,3,4,2,2,2,0
3841,30,1,4,4,3,2,2,2,0
3842,30,1,4,3,3,2,2,2,0
3843,30,1,3,3,3,2,2,2,0
3844,30,1,3,2,3,2,2,2,0
3845,30,1,3,1,3,2,2,2,0
3846,30,0,4,4,4,1,2,2,0
3847,30,0,4,3,4,1,2,2,0
3848,30,0,3,3,4,1,2,2,0
3849,30,0,3,2,4,1,2,2,0
3850,30,0,3,1,4,1,2,2,0
3851,30,1,4,4,6,6,2,1,0
3852,30,1,4,3,6,6,2,1,0
3853,30,1,4,2,6,6,2,1,0
3854,30,1,4,1,6,6,2,1,0
3855,30,1,3,1,6,6,2,1,0
3856,30,1,2,1,6,6,2,1,0
3857,30,0,4,4,6,5,2,1,0
3858,30,0,3,4,6,5,2,1,0
3859,30,0,2,4,6,5,2,1,0
3860,30,0,2,3,6,5,2,1,0
3861,30,0,1,3,6,5,2,1,0
3862,30,0,1,2,6,5,2,1,0
3863,30,0,2,2,6,5,2,1,0
3864,30,0,2,1,6,5,2,1,0
3865,30,0,2,2,6,5,2,1,0
3866,30,0,2,1,6,5,2,1,0
3867,30,1,4,4,6,4,2,1,0
3868,30,1,4,3,6,4,2,1,0
3869,30,1,4,2,6,4,2,1,0
3870,30,1,3,2,6,4,2,1,0
3871,30,1,2,2,6,4,2,1,0
3872,30,1,1,2,6,4,2,1,0
3873,30,1,2,2,6,4,2,1,0
3874,30,1,2,1,6,4,2,1,0
3875,30,1,2,2,6,4,2,1,0
3876,30,1,1,2,6,4,2,1,0
3877,30,0,4,4,5,4,2,1,0
3878,30,0,3,4,5,4,2,1,0
3879,30,0,2,4,5,4,2,1,0
3880,30,0,1,4,5,4,2,1,0
3881,30,0,1,3,5,4,2,1,0
3882,30,0,1,2,5,4,2,1,0
3883,30,0,2,2,5,4,2,1,0
3884,30,0,2,1,5,4,2,1,0
3885,30,0,2,2,5,4,2,1,0
3886,30,0,1,2,5,4,2,1,0
3887,30,0,2,2,5,4,2,1,0
3888,30,0,1,2,5,4,2,1,0
3889,30,1,4,4,4,4,2,1,0
3890,30,1,3,4,4,4,2,1,0
3891,30,1,2,4,4,4,2,1,0
3892,30,1,2,3,4,4,2,1,0
3893,30,1,2,2,4,4,2,1,0
3894,30,1,1,2,4,4,2,1,0
3895,30,1,2,2,4,4,2,1,0
3896,30,1,2,1,4,4,2,1,0
3897,30,0,4,4,4,3,2,1,0
3898,30,0,3,4,4,3,2,1,0
3899,30,0,2,4,4,3,2,1,0
3900,30,0,2,3,4,3,2,1,0
3901,30,0,1,3,4,3,2,1,0
3902,30,1,4,4,3,3,2,1,0
3903,30,1,4,3,3,3,2,1,0
3904,30,1,3,3,3,3,2,1,0
3905,30,1,2,3,3,3,2,1,0
3906,30,1,2,2,3,3,2,1,0
3907,30,1,1,2,3,3,2,1,0
3908,30,1,2,2,3,3,2,1,0
3909,30,1,1,2,3,3,2,1,0
3910,30,0,4,4,2,3,2,1,0
3911,30,0,3,4,2,3,2,1,0
3912,30,0,2,4,2,3,2,1,0
3913,30,0,2,3,2,3,2,1,0
3914,30,0,1,3,2,3,2,1,0
3915,30,1,4,4,1,4,2,1,0
3916,30,1,4,3,1,4,2,1,0
3917,30,1,4,2,1,4,2,1,0
3918,30,1,3,2,1,4,2,1,0
3919,30,1,2,2,1,4,2,1,0
3920,30,1,1,2,1,4,2,1,0
3921,30,1,2,2,1,4,2,1,0
3922,30,1,1,2,1,4,2,1,0
3923,30,0,4,4,6,6,1,1,0
3924,30,0,3,4,6,6,1,1,0
3925,30,0,3,3,6,6,1,1,0
3926,30,0,3,2,6,6,1,1,0
3927,30,0,3,1,6,6,1,1,0
3928,30,0,2,1,6,6,1,1,0
3929,30,0,2,2,6,6,1,1,0
3930,30,0,1,2,6,6,1,1,0
3931,30,0,2,2,6,6,1,1,0
3932,30,0,1,2,6,6,1,1,0
3933,30,1,4,4,5,6,1,1,0
3934,30,1,3,4,5,6,1,1,0
3935,30,1,3,3,5,6,1,1,0
3936,30,1,3,2,5,6,1,1,0
3937,30,1,3,1,5,6,1,1,0
3938,30,0,4,4,5,5,1,1,0
3939,30,0,4,3,5,5,1,1,0
3940,30,0,3,3,5,5,1,1,0
3941,30,0,3,2,5,5,1,1,0
3942,30,0,3,1,5,5,1,1,0
3943,30,0,2,1,5,5,1,1,0
3944,30,1,4,4,5,4,1,1,0
3945,30,1,3,4,5,4,1,1,0
3946,30,1,3,3,5,4,1,1,0
3947,30,1,2,3,5,4,1,1,0
3948,30,1,1,3,5,4,1,1,0
3949,30,0,4,4,4,4,1,1,0
3950,30,0,4,3,4,4,1,1,0
3951,30,0,3,3,4,4,1,1,0
3952,30,0,3,2,4,4,1,1,0
3953,30,0,2,2,4,4,1,1,0
3954,30,0,2,1,4,4,1,1,0
3955,30,0,2,2,4,4,1,1,0
3956,30,0,2,1,4,4,1,1,0
3957,30,0,2,2,4,4,1,1,0
3958,30,0,1,2,4,4,1,1,0
3959,30,1,4,4,3,4,1,1,0
3960,30,1,4,3,3,4,1,1,0
3961,30,1,3,3,3,4,1,1,0
3962,30,1,3,2,3,4,1,1,0
3963,30,1,3,1,3,4,1,1,0
3964,30,1,2,1,3,4,1,1,0
3965,30,0,4,4,3,3,1,1,0
3966,30,0,3,4,3,3,1,1,0
3967,30,0,3,3,3,3,1,1,0
3968,30,0,2,3,3,3,1,1,0
3969,30,0,1,3,3,3,1,1,0
3970,30,1,4,4,2,3,1,1,0
3971,30,1,4,3,2,3,1,1,0
3972,30,1,4,2,2,3,1,1,0
3973,30,1,4,1,2,3,1,1,0
3974,30,1,3,1,2,3,1,1,0
3975,30,1,2,1,2,3,1,1,0
3976,30,1,2,2,2,3,1,1,0
3977,30,1,2,1,2,3,1,1,0
3978,30,1,2,2,2,3,1,1,0
3979,30,1,2,1,2,3,1,1,0
3980,30,0,4,4,2,2,1,1,0
3981,30,0,3,4,2,2,1,1,0
3982,30,0,2,4,2,2,1,1,0
3983,30,0,1,4,2,2,1,1,0
3984,30,1,4,4,1,3,1,1,0
3985,30,1,3,4,1,3,1,1,0
3986,30,1,2,4,1,3,1,1,0
3987,30,1,2,3,1,3,1,1,0
3988,30,1,1,3,1,3,1,1,0
3989,31,0,4,4,6,6,2,2,0
3990,31,0,3,4,6,6,2,2,0
3991,31,0,2,4,6,6,2,2,0
3992,31,0,1,4,6,6,2,2,0
3993,31,1,4,4,5,6,2,2,0
3994,31,1,4,3,5,6,2,2,0
3995,31,1,4,2,5,6,2,2,0
3996,31,1,4,1,5,6,2,2,0
3997,31,1,3,1,5,6,2,2,0
3998,31,1,2,1,5,6,2,2,0
3999,31,0,4,4,5,5,2,2,0
4000,31,0,3,4,5,5,2,2,0
4001,31,0,3,3,5,5,2,2,0
4002,31,0,2,3,5,5,2,2,0
4003,31,0,1,3,5,5,2,2,0
4004,31,0,1,2,5,5,2,2,0
4005,31,1,4,4,4,5,2,2,0
4006,31,1,4,3,4,5,2,2,0
4007,31,1,4,2,4,5,2,2,0
4008,31,1,4,1,4,5,2,2,0
4009,31,0,4,4,4,4,2,2,0
4010,31,0,4,3,4,4,2,2,0
4011,31,0,3,3,4,4,2,2,0
4012,31,0,2,3,4,4,2,2,0
4013,31,0,1,3,4,4,2,2,0
4014,31,1,4,4,3,4,2,2,0
4015,31,1,3,4,3,4,2,2,0
4016,31,1,3,3,3,4,2,2,0
4017,31,1,2,3,3,4,2,2,0
4018,31,1,2,2,3,4,2,2,0
4019,31,1,2,1,3,4,2,2,0
4020,31,1,2,2,3,4,2,2,0
4021,31,1,2,1,3,4,2,2,0
4022,31,0,4,4,3,3,2,2,0
4023,31,0,3,4,3,3,2,2,0
4024,31,0,2,4,3,3,2,2,0
4025,31,0,2,3,3,3,2,2,0
4026,31,0,2,2,3,3,2,2,0
4027,31,0,2,1,3,3,2,2,0
4028,31,0,2,2,3,3,2,2,0
4029,31,0,1,2,3,3,2,2,0
4030,31,1,4,4,2,3,2,2,0
4031,31,1,3,4,2,3,2,2,0
4032,31,1,3,3,2,3,2,2,0
4033,31,1,2,3,2,3,2,2,0
4034,31,1,1,3,2,3,2,2,0
4035,31,0,4,4,1,4,2,2,0
4036,31,0,4,3,1,4,2,2,0
4037,31,0,3,3,1,4,2,2,0
4038,31,0,2,3,1,4,2,2,0
4039,31,0,2,2,1,4,2,2,0
4040,31,0,1,2,1,4,2,2,0
4041,31,0,2,2,1,4,2,2,0
4042,31,0,2,1,1,4,2,2,0
4043,31,0,2,2,1,4,2,2,0
4044,31,0,1,2,1,4,2,2,0
4045,31,1,4,4,6,6,1,2,0
4046,31,1,4,3,6,6,1,2,0
4047,31,1,3,3,6,6,1,2,0
4048,31,1,3,2,6,6,1,2,0
4049,31,1,2,2,6,6,1,2,0
4050,31,1,1,2,6,6,1,2,0
4051,31,1,2,2,6,6,1,2,0
4052,31,1,1,2,6,6,1,2,0
4053,31,0,4,4,5,6,1,2,0
4054,31,0,3,4,5,6,1,2,0
4055,31,0,3,3,5,6,1,2,0
4056,31,0,3,2,5,6,1,2,0
4057,31,0,2,2,5,6,1,2,0
4058,31,0,2,1,5,6,1,2,0
4059,31,1,4,4,5,5,1,2,0
4060,31,1,4,3,5,5,1,2,0
4061,31,1,4,2,5,5,1,2,0
4062,31,1,3,2,5,5,1,2,0
4063,31,1,3,1,5,5,1,2,0
4064,31,0,4,4,5,4,1,2,0
4065,31,0,3,4,5,4,1,2,0
4066,31,0,2,4,5,4,1,2,0
4067,31,0,2,3,5,4,1,2,0
4068,31,0,1,3,5,4,1,2,0
4069,31,1,4,4,4,4,1,2,0
4070,31,1,4,3,4,4,1,2,0
4071,31,1,3,3,4,4,1,2,0
4072,31,1,2,3,4,4,1,2,0
4073,31,1,2,2,4,4,1,2,0
4074,31,1,2,1,4,4,1,2,0
4075,31,0,4,4,4,3,1,2,0
4076,31,0,4,3,4,3,1,2,0
4077,31,0,3,3,4,3,1,2,0
4078,31,0,2,3,4,3,1,2,0
4079,31,0,1,3,4,3,1,2,0
4080,31,0,1,2,4,3,1,2,0
4081,31,0,2,2,4,3,1,2,0
4082,31,0,2,1,4,3,1,2,0
4083,31,0,2,2,4,3,1,2,0
4084,31,0,1,2,4,3,1,2,0
4085,31,1,4,4,3,3,1,2,0
4086,31,1,4,3,3,3,1,2,0
4087,31,1,4,2,3,3,1,2,0
4088,31,1,3,2,3,3,1,2,0
4089,31,1,3,1,3,3,1,2,0
4090,31,1,2,1,3,3,1,2,0
4091,31,0,4,4,3,2,1,2,0
4092,31,0,3,4,3,2,1,2,0
4093,31,0,2,4,3,2,1,2,0
4094,31,0,2,3,3,2,1,2,0
4095,31,0,1,3,3,2,1,2,0
4096,31,1,4,4,2,2,1,2,0
4097,31,1,4,3,2,2,1,2,0
4098,31,1,4,2,2,2,1,2,0
4099,31,1,3,2,2,2,1,2,0
4100,31,1,2,2,2,2,1,2,0
4101,31,1,2,1,2,2,1,2,0
4102,31,1,2,2,2,2,1,2,0
4103,31,1,1,2,2,2,1,2,0
4104,31,0,4,4,1,3,1,2,0
4105,31,0,3,4,1,3,1,2,0
4106,31,0,3,3,1,3,1,2,0
4107,31,0,2,3,1,3,1,2,0
4108,31,0,1,3,1,3,1,2,0
4109,31,0,1,2,1,3,1,2,0
4110,31,0,2,2,1,3,1,2,0
4111,31,0,1,2,1,3,1,2,0
4112,32,0,4,4,6,6,2,2,1
4113,32,0,3,4,6,6,2,2,1
4114,32,0,2,4,6,6,2,2,1
4115,32,0,1,4,6,6,2,2,1
4116,32,0,1,3,6,6,2,2,1
4117,32,1,4,4,5,6,2,2,1
4118,32,1,3,4,5,6,2,2,1
